string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,label,og_label,depmap_class,final_classification,depmap_dependent_lines,depmap_total_lines,depmap_pct_lines,n_approved_drugs,n_approved_drugs_drugcentral,n_approved_drugs_dgidb,n_drugbank_drugs,n_total_approved_drugs,any_approved_drug,drugbank_ids,n_total_cancer_trials,n_active_trials,n_completed_trials,n_chembl_activities,n_distinct_molecules,n_clinical_or_approved_compounds,protein_role,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,depmap_is_ceg,depmap_is_cseg_flag
9606.ENSP00000245934,SYMPK,SYMPK_HUMAN,O00521,Symplekin,1,CEGs,DEPMAP-CEG,CEG_combined,1201,1208,99.42,0,0,0,0,0,False,,0,0,0,8,2,0,peripheral,73.0,0.004596688,0.000917577,0.26313932,0.002858047,0.000137622,27.0,0.163522314,63967.0,11.0,893.0,0.55057234,0.511792943,4.0,True,False
9606.ENSP00000246747,ARL2,ARL2_HUMAN,G3V184,ADP-ribosylation factor-like protein 2,1,CEGs,DEPMAP-CEG,CEG_combined,1199,1208,99.25,1,0,1,1,2,True,DB14731,0,0,0,1,1,0,peripheral,8.0,0.000503747,6.57e-05,0.215523712,6.29e-06,3.82e-05,7.0,0.263942243,6887.0,22.0,371.0,0.40625,-0.487088613,2.0,True,False
9606.ENSP00000246868,SBDS,SBDS_HUMAN,A8K0P4,Ribosome maturation protein SBDS,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,1,1,0,2,1,0,peripheral,27.0,0.001700145,6.34e-05,0.246085008,0.008139153,3.23e-05,24.0,0.626322237,21501.0,17.0,842.0,0.139917695,-0.740337609,2.0,True,False
9606.ENSP00000247003,DDX49,DDX49_HUMAN,E7ENA0,Probable ATP-dependent RNA helicase DDX49,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,71.0,0.004470751,2.35e-05,0.24226076,0.009827031,6.65e-05,60.0,0.55658583,59463.0,17.0,842.0,0.156714938,-0.290920309,2.0,True,False
9606.ENSP00000248114,GFER,ALR_HUMAN,P55789,FAD-linked sulfhydryl oxidase ALR,1,UNLABELED,DEPMAP-CEG,CEG_combined,979,1208,81.04,16,9,7,1,17,True,DB03147,0,0,0,0,0,0,connector,19.0,0.001196398,9.55e-05,0.235885157,4.05e-05,6.2e-05,13.0,0.125687132,15361.0,12.0,518.0,0.637119114,-0.58299942,4.0,True,True
9606.ENSP00000249269,PMPCB,MPPB_HUMAN,O60416,Mitochondrial-processing peptidase subunit beta,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,86.0,0.005415276,0.000153043,0.247662798,0.001010609,0.000112221,55.0,0.458246382,73092.0,12.0,518.0,0.254732288,1.250738414,5.0,True,False
9606.ENSP00000249299,LSM8,LSM8_HUMAN,O95777,U6 snRNA-associated Sm-like protein LSm8,1,UNLABELED,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,0,0,0,3,2,0,peripheral,84.0,0.005289339,7e-06,0.247300233,0.001358236,0.000106447,55.0,0.685860864,79223.0,11.0,893.0,0.046485261,1.485798207,1.0,True,False
9606.ENSP00000249923,COPB1,COPB_HUMAN,D3DQX0,Coatomer subunit beta,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,12,4,0,peripheral,49.0,0.003085448,0.000326127,0.234247149,2.23e-05,0.000135422,18.0,0.258846321,41961.0,25.0,998.0,0.117451062,2.135611167,3.0,True,False
9606.ENSP00000250448,FOXA1,FOXA1_HUMAN,B2R9H6,Hepatocyte nuclear factor 3-alpha,1,CEGs,DEPMAP-CSEG-like,CSEG_combined,65,1208,5.38,0,0,0,0,0,False,,7,2,0,0,0,0,connector,53.0,0.003337321,0.000356818,0.27415156,0.000299029,0.000115455,31.0,0.183453372,43400.0,20.0,1252.0,0.6500534,0.927231387,4.0,False,True
9606.ENSP00000250495,NEDD8,NEDD8_HUMAN,Q15843,NEDD8,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,16,5,7,33,20,0,provincial_hub,142.0,0.008941502,0.001047836,0.284867214,0.007257776,0.000236749,40.0,0.146072569,119888.0,3.0,1094.0,0.567744495,3.547180753,8.0,True,False
9606.ENSP00000250498,DAD1,DAD1_HUMAN,D3DS25,,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,28.0,0.001763113,0.000102994,0.237084381,0.001229664,6.71e-05,15.0,0.465902249,26116.0,17.0,842.0,0.198979592,-0.740337609,3.0,True,False
9606.ENSP00000251413,TUBG1,TBG1_HUMAN,P23258,Tubulin gamma-1 chain,1,CEGs,DEPMAP-CEG,CEG_combined,1191,1208,98.59,0,0,0,1,1,True,DB00570,0,0,0,0,0,0,peripheral,42.0,0.00264467,0.000785907,0.260601493,7.2e-05,0.000121075,15.0,0.204680548,36547.0,5.0,888.0,0.477324263,0.113140155,8.0,True,False
9606.ENSP00000251496,NCAPG,CND3_HUMAN,Q3MJE0,Condensin complex subunit 3,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,99.0,0.006233864,0.000244982,0.256194015,0.000170144,0.000153665,46.0,0.405777417,85691.0,5.0,888.0,0.153045608,2.012884711,4.0,True,False
9606.ENSP00000251607,TRNT1,TRNT1_HUMAN,A8K2Z6,"CCA tRNA nucleotidyltransferase 1, mitochondrial",1,CEGs,DEPMAP-CEG,CEG_combined,1196,1208,99.01,0,0,0,0,0,False,,0,0,0,0,0,0,connector,10.0,0.000629683,0.000299306,0.206241624,3.85e-05,5.64e-05,8.0,0.051733817,7750.0,22.0,371.0,0.68,-0.56915486,4.0,True,False
9606.ENSP00000251968,TSG101,TS101_HUMAN,Q99816,Tumor susceptibility gene 101 protein,1,CEGs,DEPMAP-CEG,CEG_combined,1176,1208,97.35,3,0,3,0,3,True,,0,0,0,1000,500,0,connector,79.0,0.004974498,0.003316829,0.287905734,0.001269123,0.000190779,26.0,0.177801112,71479.0,0.0,87.0,0.773914437,1.405589559,11.0,True,True
9606.ENSP00000252622,LSM7,LSM7_HUMAN,Q9UK45,U6 snRNA-associated Sm-like protein LSm7,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,96.0,0.006044959,8.54e-05,0.248873377,0.001662201,0.000126355,55.0,0.54962959,89288.0,11.0,893.0,0.100260417,1.736256703,3.0,True,False
9606.ENSP00000253039,EIF2S3,IF2G_HUMAN,A0A024RBY4,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,136.0,0.008563692,0.000184296,0.272068917,0.037636346,0.00012776,89.0,0.532604293,120123.0,17.0,842.0,0.192474048,0.349499345,6.0,True,False
9606.ENSP00000253048,ZC3H4,ZC3H4_HUMAN,Q9UPT8,Zinc finger CCCH domain-containing protein 4,1,UNLABELED,DEPMAP-CSEG-like,CSEG_combined,111,1208,9.19,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,3.0,0.000188905,9.52e-08,0.21086244,1.54e-05,1.53e-05,3.0,0.291748842,2451.0,11.0,893.0,0.0,-0.712670816,0.0,False,False
9606.ENSP00000253329,PPIL4,PPIL4_HUMAN,B2RD34,Peptidyl-prolyl cis-trans isomerase-like 4,1,CEGs,DEPMAP-CEG,CEG_combined,1132,1208,93.71,0,0,0,0,0,False,,0,0,0,6,1,0,connector,4.0,0.000251873,1.5e-06,0.213569249,7.18e-06,2.28e-05,3.0,0.128416872,3060.0,11.0,893.0,0.625,-0.740499538,2.0,True,False
9606.ENSP00000253462,GINS2,PSF2_HUMAN,D3DUM5,DNA replication complex GINS protein PSF2,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,43.0,0.002707638,0.0,0.240128882,9.1e-05,6.63e-05,32.0,0.493057806,37043.0,5.0,888.0,0.252028123,0.331143629,3.0,True,False
9606.ENSP00000253577,ABCB7,ABCB7_HUMAN,G3XAC4,,1,CEGs,DEPMAP-CEG,CEG_combined,1135,1208,93.96,22,0,22,0,22,True,,0,0,0,4,2,0,peripheral,22.0,0.001385303,3.59e-05,0.211861748,1.08e-05,6.33e-05,13.0,0.319676367,17436.0,12.0,518.0,0.23553719,-0.325130037,1.0,True,False
9606.ENSP00000253794,VPS25,VPS25_HUMAN,B2R581,Vacuolar protein-sorting-associated protein 25,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,33.0,0.002077955,9.12e-05,0.234261687,4.06e-05,8.08e-05,24.0,0.725841868,30975.0,0.0,87.0,0.058769513,1.405589559,1.0,True,False
9606.ENSP00000254193,SNRPA1,RU2A_HUMAN,B2R5I6,U2 small nuclear ribonucleoprotein A,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,8,2,0,provincial_hub,142.0,0.008941502,0.000363013,0.259637349,0.001750602,0.000186675,55.0,0.439827124,132808.0,11.0,893.0,0.055346161,3.044206628,4.0,True,False
9606.ENSP00000254286,ACTR10,ARP10_HUMAN,Q9H9Y5,Actin-related protein 10,1,CEGs,DEPMAP-CEG,CEG_combined,1189,1208,98.43,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,33.0,0.002077955,0.000222633,0.255967691,3.73e-05,9.89e-05,19.0,0.368253595,28590.0,22.0,371.0,0.345270891,1.154236323,2.0,True,False
9606.ENSP00000254719,RPA1,RFA1_HUMAN,A8K0Y9,Replication protein A 70 kDa DNA-binding subunit,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,4,2,2,188,152,0,provincial_hub,139.0,0.008752597,0.00119927,0.281730749,0.000961526,0.00020734,40.0,0.228571577,119446.0,5.0,888.0,0.248951918,2.916041959,7.0,True,False
9606.ENSP00000254940,NIP7,NIP7_HUMAN,B2RD04,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,176.0,0.011082426,0.000179761,0.259417517,0.032659556,0.000139483,87.0,0.392922697,151564.0,17.0,842.0,0.066567665,0.888800106,3.0,True,False
9606.ENSP00000254942,TERF2,TERF2_HUMAN,Q15554,Telomeric repeat-binding factor 2,1,CSEGs,DEPMAP-CEG,CSEG_combined,1046,1090,95.96,0,0,0,0,0,False,,0,0,0,64,60,0,peripheral,39.0,0.002455765,3.64e-05,0.250093251,0.000383436,6.65e-05,26.0,0.340340114,33597.0,5.0,888.0,0.232741617,0.237713569,3.0,True,False
9606.ENSP00000255304,USPL1,USPL1_HUMAN,Q14109,SUMO-specific isopeptidase USPL1,1,CEGs,DEPMAP-CEG,CEG_combined,1189,1208,98.43,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,5.0,0.000314842,0.000126325,0.221816698,1.4e-05,2.8e-05,4.0,0.163211449,4053.0,5.0,888.0,0.56,-0.727730386,2.0,True,False
9606.ENSP00000255882,PI4KA,PI4KA_HUMAN,P42356,Phosphatidylinositol 4-kinase alpha,1,UNLABELED,DEPMAP-CEG,CEG_combined,1107,1208,91.64,1,0,1,0,1,True,,0,0,0,500,352,0,peripheral,37.0,0.002329828,0.000718989,0.252913129,2.73e-05,0.000110811,24.0,0.383193784,31930.0,25.0,998.0,0.243973703,1.197639357,3.0,True,False
9606.ENSP00000256383,EIF2S1,IF2A_HUMAN,P05198,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,2,0,1,148,86,0,peripheral,197.0,0.01240476,0.002319399,0.289500278,0.045337986,0.0002086,97.0,0.352467166,175744.0,17.0,842.0,0.412378572,0.652856023,9.0,True,False
9606.ENSP00000256443,CDK7,CDK7_HUMAN,P50613,Cyclin-dependent kinase 7,1,UNLABELED,DEPMAP-CEG,CEG_combined,1206,1208,99.83,14,12,2,0,14,True,,0,0,0,0,0,0,peripheral,135.0,0.008500724,0.000365482,0.281567129,0.002817788,0.000154655,87.0,0.439204093,117801.0,7.0,1183.0,0.374320988,1.392886359,6.0,True,False
9606.ENSP00000257181,PRPF38A,PR38A_HUMAN,Q8NAV1,Pre-mRNA-splicing factor 38A,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,96.0,0.006044959,3.65e-05,0.25137271,0.001530186,0.000119018,55.0,0.600165878,88598.0,11.0,893.0,0.040798611,1.819742868,1.0,True,False
9606.ENSP00000257700,RINT1,RINT1_HUMAN,Q6NUQ1,RAD50-interacting protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1072,1208,88.74,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,22.0,0.001385303,0.00016804,0.224546481,2.73e-05,5.91e-05,17.0,0.227647766,18949.0,25.0,998.0,0.433884298,0.125671574,3.0,True,True
9606.ENSP00000257787,AKIRIN2,AKIR2_HUMAN,Q53H80,Akirin-2,1,CEGs,DEPMAP-CEG,CEG_combined,1152,1208,95.36,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,17.0,0.001070462,0.00012903,0.226863874,0.000194086,4.1e-05,15.0,0.622627267,15118.0,3.0,1094.0,0.214532872,-0.073967638,2.0,True,True
9606.ENSP00000257934,ESPL1,ESPL1_HUMAN,Q14674,Separin,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,45,22,0,peripheral,115.0,0.007241358,0.000361767,0.261922342,0.000230674,0.000174831,46.0,0.284655478,98012.0,5.0,888.0,0.209149338,2.355461598,5.0,True,False
9606.ENSP00000258091,CCT7,TCPH_HUMAN,A8K7E6,T-complex protein 1 subunit eta,1,CEGs,DEPMAP-CEG,CEG_combined,1120,1208,92.72,0,0,0,0,0,False,,0,0,0,10,3,0,connector,129.0,0.008122914,0.000422387,0.287058691,0.014923967,0.000178519,49.0,0.197081195,107441.0,3.0,1094.0,0.69226609,1.809029525,8.0,True,False
9606.ENSP00000258105,MRPL53,RM53_HUMAN,Q96EL3,"39S ribosomal protein L53, mitochondrial",1,UNLABELED,DEPMAP-intermediate,unclassified,953,1208,78.89,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,102.0,0.006422769,0.0,0.235431618,0.017226945,7.45e-05,86.0,0.798152921,90560.0,17.0,842.0,0.019415609,0.113555262,1.0,True,False
9606.ENSP00000258243,URB2,URB2_HUMAN,Q14146,Unhealthy ribosome biogenesis protein 2 homolog,1,UNLABELED,DEPMAP-CEG,CEG_combined,1091,1208,90.31,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,3.0,0.000188905,0.0,0.184813573,5e-05,1.38e-05,3.0,0.276381894,2432.0,17.0,842.0,0.0,-0.987517125,0.0,True,False
9606.ENSP00000258281,TAF5L,TAF5L_HUMAN,O75529,,1,UNLABELED,DEPMAP-intermediate,unclassified,372,1208,30.79,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,50.0,0.003148416,5.54e-05,0.249283953,0.000343623,7.3e-05,33.0,0.603505239,45523.0,7.0,1183.0,0.2216,0.161480996,4.0,False,False
9606.ENSP00000258424,COX5B,COX5B_HUMAN,P10606,"Cytochrome c oxidase subunit 5B, mitochondrial",1,UNLABELED,DEPMAP-intermediate,unclassified,703,1208,58.2,1,0,1,1,2,True,DB02659,0,0,0,4,2,0,provincial_hub,131.0,0.008248851,0.000460208,0.256312032,0.001189072,0.000175082,64.0,0.424106634,119883.0,12.0,518.0,0.074121555,2.740650405,2.0,True,False
9606.ENSP00000258648,MED4,MED4_HUMAN,B4DX67,,1,CEGs,DEPMAP-CEG,CEG_combined,1195,1208,98.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,103.0,0.006485738,2.89e-06,0.262011451,0.0025632,0.00011155,87.0,0.693133033,91907.0,7.0,1183.0,0.038269394,1.331316091,2.0,True,False
9606.ENSP00000258772,DDX56,DDX56_HUMAN,A4D2K9,Probable ATP-dependent RNA helicase DDX56,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,125.0,0.007871041,0.000302153,0.253733614,0.014066171,0.000120507,78.0,0.437821952,105654.0,17.0,842.0,0.20672,0.225909587,5.0,True,False
9606.ENSP00000258962,SRSF1,SRSF1_HUMAN,B2R6Z7,Serine/arginine-rich splicing factor 1,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,1,1,True,DB09130,1,0,0,12,4,0,provincial_hub,187.0,0.011775077,0.001738992,0.281072426,0.002587396,0.000255938,55.0,0.204845788,163186.0,11.0,893.0,0.315879779,3.461637455,7.0,True,False
9606.ENSP00000259457,PSMB7,PSB7_HUMAN,B4E0P1,Proteasome subunit beta type-7,1,CEGs,DEPMAP-CEG,CEG_combined,1171,1208,96.94,3,0,3,0,3,True,,0,0,0,1023,558,0,peripheral,59.0,0.003715131,1.9e-05,0.261552552,0.001830817,9.29e-05,40.0,0.677830583,56361.0,3.0,1094.0,0.12640046,1.857311504,1.0,True,False
9606.ENSP00000259467,PDCL,PHLP_HUMAN,Q13371,Phosducin-like protein,1,UNLABELED,DEPMAP-intermediate,unclassified,432,1208,35.76,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,20.0,0.001259367,8.41e-05,0.247598541,0.000324143,4.65e-05,17.0,0.237268945,16882.0,3.0,1094.0,0.545,-0.315377531,2.0,False,False
9606.ENSP00000259469,RPL35,RL35_HUMAN,A8K4V7,60S ribosomal protein L35,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,1,0,1,0,1,True,,0,0,0,243,103,0,peripheral,331.0,0.020842516,0.000129262,0.292016212,0.085418937,0.000259215,112.0,0.368298082,303331.0,17.0,842.0,0.10512865,2.495466957,5.0,True,False
9606.ENSP00000260327,CTDSPL2,CTSL2_HUMAN,Q05D32,CTD small phosphatase-like protein 2,1,UNLABELED,DEPMAP-CSEG-like,CSEG_combined,142,1208,11.75,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,1.0,6.3e-05,0.0,0.172295079,3.22e-08,1.51e-05,1.0,0.0,872.0,3.0,1094.0,0.0,-0.749915338,0.0,False,False
9606.ENSP00000260363,KIF23,KIF23_HUMAN,B4E1K0,Kinesin-like protein KIF23,1,CEGs,DEPMAP-CEG,CEG_combined,1201,1208,99.42,0,0,0,0,0,False,,0,0,0,56,53,0,peripheral,99.0,0.006233864,0.000479241,0.265330225,0.000191877,0.000163536,46.0,0.348057463,83798.0,5.0,888.0,0.325885114,1.701451177,9.0,True,False
9606.ENSP00000260383,TUBGCP4,GCP4_HUMAN,B3KNK6,Gamma-tubulin complex component 4,1,CEGs,DEPMAP-CEG,CEG_combined,1187,1208,98.26,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,21.0,0.001322335,1.65e-05,0.253383642,4.91e-05,6.1e-05,14.0,0.513698475,19167.0,5.0,888.0,0.526077098,-0.385153499,5.0,True,False
9606.ENSP00000260731,KIF11,KIF11_HUMAN,A0AV49,Kinesin-like protein KIF11,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,1032,526,0,provincial_hub,142.0,0.008941502,0.001108449,0.267790157,0.000252981,0.000233216,46.0,0.275220538,124005.0,5.0,888.0,0.324538782,2.791468545,6.0,True,False
9606.ENSP00000260810,TOPBP1,TOPB1_HUMAN,B7Z7W8,DNA topoisomerase 2-binding protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1196,1208,99.01,0,0,0,0,0,False,,0,0,0,114,35,0,peripheral,83.0,0.005226371,0.000200575,0.270608755,0.000293192,0.000132024,39.0,0.308447681,71657.0,5.0,888.0,0.115546523,1.608021117,3.0,True,False
9606.ENSP00000261015,WDR12,WDR12_HUMAN,B3KPA9,Ribosome biogenesis protein WDR12,1,CEGs,DEPMAP-CEG,CEG_combined,1191,1208,98.59,0,0,0,0,0,False,,0,0,0,14,10,0,peripheral,185.0,0.01164914,0.000111876,0.260486028,0.037167525,0.000147219,87.0,0.413662322,163239.0,17.0,842.0,0.032081812,1.023625296,3.0,True,False
9606.ENSP00000261023,ITGAV,ITAV_HUMAN,A0AV67,Integrin alpha-V,1,CEGs,DEPMAP-intermediate,CEG_combined,548,1208,45.36,3,0,3,2,5,True,DB00098; DB00451,0,0,0,1115,611,0,peripheral,100.0,0.006296833,0.00017187,0.274955856,0.000133065,0.000194947,32.0,0.262452338,84916.0,1.0,2329.0,0.1152,1.970356291,4.0,False,False
9606.ENSP00000261303,PSMC1,PRS4_HUMAN,B4DR63,26S proteasome regulatory subunit 4,1,CEGs,DEPMAP-CEG,CEG_combined,1167,1208,96.61,3,0,3,0,3,True,,0,0,0,152,71,0,provincial_hub,88.0,0.005541213,0.000120202,0.272344027,0.004111132,0.000133943,40.0,0.385859742,79129.0,3.0,1094.0,0.317665289,2.678105139,5.0,True,True
9606.ENSP00000261396,NUP133,NU133_HUMAN,B2RAZ8,Nuclear pore complex protein Nup133,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,43.0,0.002707638,6.62e-05,0.246057156,4.62e-05,8.97e-05,29.0,0.590633178,39606.0,11.0,893.0,0.213088156,0.261334447,3.0,True,False
9606.ENSP00000261479,PSMA6,PSA6_HUMAN,B2R7J9,Proteasome subunit alpha type-6,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,3,0,3,0,3,True,,1,0,1,1018,549,0,peripheral,75.0,0.004722625,2.35e-05,0.266438702,0.002612449,0.00011173,40.0,0.504626415,68556.0,3.0,1094.0,0.1952,2.436695247,3.0,True,False
9606.ENSP00000261597,NDC80,NDC80_HUMAN,O14777,Kinetochore protein NDC80 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,2,1,0,16,6,0,peripheral,102.0,0.006422769,0.000335873,0.263376634,0.000194935,0.000152974,46.0,0.364920926,88872.0,5.0,888.0,0.320261438,1.763737884,4.0,True,False
9606.ENSP00000261637,UTP20,UTP20_HUMAN,O75691,Small subunit processome component 20 homolog,1,UNLABELED,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,0,0,0,8,2,0,peripheral,141.0,0.008878534,3.3e-05,0.26294672,0.025899564,0.00011655,87.0,0.518416109,126328.0,17.0,842.0,0.041849002,0.529266265,2.0,True,False
9606.ENSP00000261700,RTRAF,RTRAF_HUMAN,Q9Y224,,1,UNLABELED,DEPMAP-intermediate,unclassified,567,1208,46.94,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,11.0,0.000692652,9.81e-05,0.219579822,2.64e-05,4.77e-05,7.0,0.247867739,9842.0,11.0,893.0,0.446280992,-0.573527207,3.0,True,False
9606.ENSP00000261708,UTP6,UTP6_HUMAN,Q8IX96,,1,CEGs,DEPMAP-CEG,CEG_combined,989,1208,81.87,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,164.0,0.010326806,0.000326618,0.26299576,0.028848503,0.000147089,87.0,0.466456834,145245.0,17.0,842.0,0.059637121,0.765210348,3.0,True,False
9606.ENSP00000261712,PSMD11,PSD11_HUMAN,A8K3I7,26S proteasome non-ATPase regulatory subunit 11,1,CEGs,DEPMAP-CEG,CEG_combined,1199,1208,99.25,3,0,3,0,3,True,,0,0,0,158,73,0,provincial_hub,85.0,0.005352308,0.000430475,0.273621915,0.002604776,0.000139412,40.0,0.424568962,76799.0,3.0,1094.0,0.25633218,2.726387118,6.0,True,True
9606.ENSP00000261778,TANGO6,TNG6_HUMAN,Q569F9,,1,CEGs,DEPMAP-CEG,CEG_combined,1202,1208,99.5,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,1.0,6.3e-05,0.0,0.172217816,2.38e-08,1.32e-05,1.0,0.0,756.0,5.0,888.0,0.0,-0.790017092,0.0,True,False
9606.ENSP00000261819,ANAPC5,APC5_HUMAN,E9PFB2,Anaphase-promoting complex subunit 5,1,CEGs,DEPMAP-CEG,CEG_combined,1188,1208,98.34,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,67.0,0.004218878,8.35e-05,0.265567289,0.000748153,0.000102644,41.0,0.473102786,60100.0,5.0,888.0,0.513700156,0.549147103,5.0,True,False
9606.ENSP00000261965,TUBGCP3,GCP3_HUMAN,O43631,Gamma-tubulin complex component 3,1,CEGs,DEPMAP-CEG,CEG_combined,1190,1208,98.51,0,0,0,0,0,False,,0,0,0,10,3,0,peripheral,20.0,0.001259367,7e-06,0.246477004,3.23e-05,5.94e-05,14.0,0.470323587,17465.0,5.0,888.0,0.49,-0.385153499,5.0,True,False
9606.ENSP00000261973,RBM25,RBM25_HUMAN,A0PJL9,RNA-binding protein 25,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,0,0,0,9,2,0,peripheral,83.0,0.005226371,0.000280217,0.248581978,0.00064347,0.000126353,42.0,0.331536792,72611.0,11.0,893.0,0.137610684,1.346654598,4.0,True,False
9606.ENSP00000262105,MCM4,MCM4_HUMAN,P33991,DNA replication licensing factor MCM4,1,UNLABELED,DEPMAP-CEG,CEG_combined,1187,1208,98.26,0,0,0,0,0,False,,0,0,0,242,237,0,peripheral,123.0,0.007745104,0.000500522,0.272352341,0.000527906,0.000180887,41.0,0.244874013,107298.0,5.0,888.0,0.348469826,2.230888185,6.0,True,False
9606.ENSP00000262225,TMED2,TMED2_HUMAN,Q15363,Transmembrane emp24 domain-containing protein 2,1,UNLABELED,DEPMAP-intermediate,unclassified,837,1208,69.29,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,27.0,0.001700145,0.000124366,0.221852023,9.27e-06,8.2e-05,17.0,0.307473618,22359.0,25.0,998.0,0.07133059,0.795651438,1.0,True,False
9606.ENSP00000262238,YY1,TYY1_HUMAN,P25490,Transcriptional repressor protein YY1,1,UNLABELED,DEPMAP-CEG,CEG_combined,1035,1208,85.68,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,127.0,0.007996978,0.000821749,0.291780604,0.000943305,0.000201504,43.0,0.192261217,107586.0,7.0,1183.0,0.473184946,1.085035018,7.0,True,False
9606.ENSP00000262300,PKMYT1,PMYT1_HUMAN,B3KUN8,,1,CEGs,DEPMAP-CEG,CEG_combined,1143,1208,94.62,2,2,0,1,3,True,DB12010,0,0,0,0,0,0,peripheral,25.0,0.001574208,4.17e-05,0.248834838,0.000263348,5.27e-05,20.0,0.293567689,21681.0,5.0,888.0,0.4768,-0.291723438,3.0,True,False
9606.ENSP00000262460,GINS1,PSF1_HUMAN,Q14691,DNA replication complex GINS protein PSF1,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,36.0,0.00226686,4.9e-06,0.242362975,9.4e-05,5.81e-05,32.0,0.595413789,31915.0,5.0,888.0,0.203703704,0.175426862,2.0,True,False
